Time,FPS, Memory
30.4,140.1,806.3
30.5,141.4,806.1
30.5,140.8,806.0
30.5,140.9,806.3
30.5,140.7,805.9
30.5,140.5,806.3
30.5,140.4,806.1
30.5,139.7,806.0
30.5,140.3,806.4
30.5,139.6,806.1
30.5,139.4,806.2
30.5,139.4,806.5
30.5,139.1,806.2
30.5,139.3,806.3
30.5,139.5,806.5
30.6,139.7,806.3
30.6,138.8,806.6
30.6,139.3,806.2
30.6,139.3,806.1
30.6,139.3,806.6
30.6,139.2,806.3
30.6,138.8,806.7
30.6,138.7,806.7
30.6,137.1,806.8
30.6,138.1,806.5
30.6,139.2,806.8
30.6,139.0,806.4
30.6,139.1,806.6
30.6,139.2,806.8
30.7,139.6,806.5
30.7,138.2,806.7
30.7,138.7,806.2
30.7,139.5,806.7
30.7,139.9,806.7
30.7,137.9,806.4
30.7,139.5,806.2
30.7,139.8,806.6
30.7,138.0,806.4
30.7,139.5,806.3
30.7,139.7,806.8
30.7,139.5,806.5
30.7,139.2,806.7
30.7,137.6,806.5
30.8,138.8,806.5
30.8,138.2,806.9
30.8,125.6,806.7
30.8,124.7,806.9
30.8,126.5,806.4
30.8,135.9,806.7
30.8,141.3,806.5
30.8,140.8,806.8
30.8,140.6,806.6
30.8,141.0,807.0
30.8,140.3,806.5
30.8,140.1,806.5
30.8,139.0,806.9
30.9,139.1,806.5
30.9,139.2,806.6
30.9,139.0,807.0
30.9,138.9,806.8
30.9,137.5,807.1
30.9,137.6,807.1
30.9,136.1,806.2
30.9,138.8,806.4
30.9,135.8,806.2
30.9,134.6,806.1
30.9,133.6,806.2
30.9,129.8,806.2
30.9,128.4,806.2
31.0,126.8,806.2
31.0,111.6,806.2
31.0,118.7,806.3
31.0,113.7,806.3
31.0,121.9,806.1
31.0,127.2,806.0
31.0,125.4,806.4
31.0,128.5,806.1
31.0,123.7,806.4
31.0,130.4,806.4
31.0,122.2,806.1
31.0,130.1,806.4
31.1,122.3,806.2
31.1,130.2,806.0
31.1,136.4,806.5
31.1,131.7,806.1
31.1,138.8,806.4
31.1,129.3,806.5
31.1,137.0,806.1
31.1,125.9,806.5
31.1,133.2,806.2
31.1,141.2,806.5
31.1,135.9,806.5
31.1,141.7,806.4
31.1,131.3,806.1
31.1,140.3,806.5
31.2,128.6,806.3
31.2,136.9,806.5
31.2,143.5,806.5
31.2,138.6,806.3
31.2,143.0,806.5
31.2,134.4,806.5
31.2,143.2,806.4
31.2,129.4,806.6
31.2,137.5,806.4
31.2,127.0,806.6
31.2,134.7,806.3
31.2,142.9,806.2
31.2,138.3,806.2
31.2,143.8,806.6
31.3,132.0,806.5
31.3,140.2,806.4
31.3,128.3,806.7
31.3,129.8,806.7
31.3,126.2,806.7
31.3,129.3,806.4
31.3,124.2,806.6
31.3,129.8,806.2
31.3,137.6,806.2
31.3,134.2,806.7
31.3,139.6,806.5
31.3,129.8,806.3
31.3,134.7,806.7
31.4,127.3,806.3
31.4,132.3,806.7
31.4,125.2,806.2
31.4,130.6,806.6
31.4,124.7,806.8
31.4,130.4,806.3
31.4,136.9,806.7
31.4,136.1,806.7
31.4,141.8,806.3
31.4,148.9,806.4
31.4,146.6,806.7
31.4,152.3,806.3
31.4,138.8,806.3
31.4,145.2,806.7
31.5,134.0,806.3
31.5,140.7,806.4
31.5,147.7,806.8
31.5,141.9,806.6
31.5,148.4,806.4
31.5,136.2,806.8
31.5,143.3,806.7
31.5,128.5,806.8
31.5,120.6,806.9
31.5,121.5,806.6
31.5,114.9,806.8
31.5,118.5,806.7
31.6,115.8,806.6
31.6,119.6,806.9
31.6,116.7,806.9
31.6,120.5,806.9
31.6,117.1,807.2
31.6,119.6,807.0
31.6,117.4,807.2
31.6,121.2,807.0
31.6,120.2,807.2
31.6,126.7,807.0
31.6,133.6,806.8
31.6,131.2,806.9
31.6,138.5,807.3
31.6,144.5,806.8
31.7,141.2,806.9
31.7,148.0,806.8
31.7,154.9,807.2
31.7,138.6,807.0
31.7,124.3,807.3
31.7,125.1,806.8
31.7,125.5,807.2
31.7,125.6,807.1
31.7,125.5,807.2
31.7,124.5,806.8
31.7,125.9,807.1
31.7,124.8,807.2
31.8,125.9,807.2
31.8,125.4,807.3
31.8,130.6,806.9
31.8,135.5,806.9
31.8,133.6,807.3
31.8,138.4,807.0
31.8,135.0,806.8
31.8,138.3,807.2
31.8,140.8,806.8
31.8,143.9,806.8
31.8,134.0,807.2
31.8,132.8,806.8
31.8,133.7,806.9
31.8,137.2,807.2
31.9,139.9,806.8
31.9,143.0,806.8
31.9,146.2,807.2
31.9,147.8,806.8
31.9,144.3,806.8
31.9,143.9,807.2
31.9,144.1,807.3
31.9,142.5,806.9
31.9,140.0,807.2
31.9,138.0,807.0
31.9,136.3,807.3
31.9,134.4,806.8
31.9,132.0,807.2
31.9,130.0,807.2
32.0,127.4,807.2
32.0,126.9,807.3
32.0,125.3,806.9
32.0,126.0,807.3
32.0,123.4,807.3
32.0,112.7,807.3
32.0,113.9,807.3
32.0,116.4,807.4
32.0,124.1,807.1
32.0,129.4,807.0
32.0,131.9,807.0
32.0,131.8,807.3
32.1,120.7,806.8
32.1,128.3,807.4
32.1,133.0,806.8
32.1,136.5,807.1
32.1,135.5,807.2
32.1,134.8,807.2
32.1,136.5,806.7
32.1,137.2,807.1
32.1,136.1,806.9
32.1,136.3,806.8
32.1,137.1,807.2
32.1,136.4,806.8
32.1,136.6,806.8
32.1,137.7,807.2
32.2,136.0,806.8
32.2,136.9,807.2
32.2,132.3,806.9
32.2,138.3,807.1
32.2,138.2,807.3
32.2,138.4,807.0
32.2,139.2,807.3
32.2,139.8,807.2
32.2,137.6,806.9
32.2,139.7,806.8
32.2,139.7,807.2
32.2,137.3,807.1
32.2,139.7,807.0
32.2,138.9,807.3
32.3,138.0,807.0
32.3,137.2,807.3
32.3,138.1,807.0
32.3,137.7,806.7
32.3,125.5,807.2
32.3,124.8,806.8
32.3,127.4,807.1
32.3,132.4,806.6
32.3,139.4,806.6
32.3,144.0,806.7
32.3,142.2,807.0
32.3,135.1,807.0
32.3,129.2,807.1
32.4,127.8,807.0
32.4,128.1,807.1
32.4,134.7,806.8
32.4,142.7,806.7
32.4,142.7,806.7
32.4,142.3,807.1
32.4,140.1,806.9
32.4,129.0,807.1
32.4,127.5,807.0
32.4,124.4,807.1
32.4,117.5,806.9
32.4,118.1,807.1
32.5,118.7,806.8
32.5,119.2,807.2
32.5,118.1,806.8
32.5,119.3,807.0
32.5,122.8,807.2
32.5,127.9,806.7
32.5,134.4,806.6
32.5,138.9,806.8
32.5,142.6,806.9
32.5,148.4,806.5
32.5,148.7,806.6
32.5,149.0,807.0
32.5,146.3,806.6
32.5,147.7,806.5
